tsne_x,tsne_y,y_true,y_pred
-9.542617797851562,12.63345718383789,14,0
13.937152862548828,15.06190299987793,12,12
10.968216896057129,-10.610808372497559,4,1
-14.081622123718262,-7.592860221862793,13,4
9.4915189743042,-9.77924633026123,10,1
-5.742453098297119,-11.328278541564941,1,0
15.813789367675781,18.798952102661133,17,2
0.44925570487976074,-25.57122802734375,11,0
21.499975204467773,10.054630279541016,0,12
-1.688448429107666,-10.093724250793457,0,0
6.32127046585083,-8.452204704284668,12,12
-11.489689826965332,9.453679084777832,10,3
-4.608001232147217,11.492172241210938,3,0
7.188460826873779,15.483616828918457,3,12
2.1036763191223145,27.521100997924805,15,16
4.939209461212158,29.13943862915039,2,2
-13.710027694702148,-8.417444229125977,6,0
8.195972442626953,17.83987045288086,0,3
5.303940296173096,10.523905754089355,11,0
-5.161088466644287,22.862625122070312,17,3
-4.360392093658447,0.5554799437522888,14,0
8.58471393585205,17.334423065185547,2,3
-1.0231373310089111,-4.369190216064453,0,1
17.179100036621094,12.432395935058594,13,0
-7.08137845993042,8.91919994354248,3,5
-20.424320220947266,6.897231578826904,4,0
-7.999303817749023,8.326972961425781,0,13
-6.3320770263671875,13.053276062011719,2,3
-0.7898498177528381,14.572319030761719,0,0
22.489330291748047,13.23100471496582,17,12
-18.75125503540039,5.881107807159424,8,0
9.339828491210938,19.99741554260254,14,18
19.752195358276367,8.233847618103027,12,12
4.310060977935791,22.967926025390625,0,11
2.696357011795044,-13.136971473693848,0,12
1.0732356309890747,-8.982828140258789,12,12
22.885042190551758,10.516844749450684,9,12
10.90529727935791,-6.764150142669678,9,1
-7.1415815353393555,22.771081924438477,13,0
-2.327108383178711,14.19416332244873,15,0
-18.794143676757812,-6.143298625946045,15,0
13.230620384216309,6.600926399230957,3,12
-0.6746335029602051,-23.868900299072266,6,0
-6.254646301269531,-26.080652236938477,1,12
0.5776396989822388,-21.720630645751953,15,0
-12.20080852508545,19.408754348754883,8,0
-5.654633045196533,4.821707248687744,14,0
23.315134048461914,7.693270683288574,11,12
4.1358962059021,-15.048324584960938,4,12
5.262707710266113,-5.842222690582275,12,12
17.873390197753906,20.004131317138672,1,1
-1.5206948518753052,-13.323766708374023,2,0
-9.555412292480469,-8.79132080078125,1,0
10.56712532043457,7.614312648773193,3,17
3.282151222229004,-14.449987411499023,9,12
-3.7285656929016113,-17.575544357299805,14,12
12.357772827148438,-14.312519073486328,14,13
-2.177957534790039,-1.879193663597107,12,4
-19.51629638671875,0.10314260423183441,3,0
6.79976224899292,18.18647003173828,3,3
-4.920988082885742,18.471736907958984,2,3
-7.040923118591309,-16.950166702270508,4,12
-6.772979736328125,24.369361877441406,0,0
-7.967849254608154,-11.736376762390137,1,0
16.802135467529297,26.812448501586914,18,12
-12.69180965423584,8.408366203308105,10,3
-6.164783477783203,22.408538818359375,12,3
-1.205641269683838,-19.460111618041992,15,12
-4.03442907333374,-21.3160343170166,2,0
-5.946913242340088,16.873743057250977,13,1
1.5557942390441895,-15.874147415161133,8,12
13.34488296508789,6.575001239776611,15,12
9.806309700012207,20.947954177856445,14,2
-13.26626205444336,-8.768006324768066,10,13
-12.857945442199707,-13.58881950378418,16,0
18.93787956237793,2.6621029376983643,14,12
-11.584184646606445,-4.88306999206543,16,0
8.841412544250488,11.198380470275879,18,18
16.093721389770508,-8.709284782409668,10,15
15.882667541503906,16.642799377441406,1,12
3.825868844985962,-3.600252389907837,4,13
13.172548294067383,-3.1468732357025146,11,12
-15.530731201171875,-9.8613862991333,13,0
-5.69492244720459,-28.445781707763672,10,1
-6.835246562957764,-18.858295440673828,8,12
-18.149965286254883,-10.628661155700684,4,0
8.14059066772461,14.53834056854248,18,3
-12.542098045349121,-5.065203666687012,16,0
7.579642295837402,-13.590960502624512,10,0
2.622703790664673,-19.091346740722656,2,12
-13.945791244506836,-2.618185043334961,0,4
-13.274540901184082,-10.095126152038574,2,0
-11.281184196472168,-8.449396133422852,0,0
11.695443153381348,0.5186967849731445,0,16
5.5257391929626465,20.101898193359375,18,18
-16.72748565673828,1.9617488384246826,5,0
10.346293449401855,-0.07206373661756516,3,11
3.845942258834839,14.180657386779785,5,12
-3.4065968990325928,-19.7417049407959,12,12
-4.5229973793029785,10.979260444641113,0,14
8.980199813842773,19.23845863342285,11,3
18.10103988647461,17.823793411254883,0,1
-7.246204853057861,19.61754035949707,11,2
1.5679833889007568,-0.8064000010490417,2,12
-4.532662391662598,-7.463433265686035,0,0
20.263031005859375,18.921043395996094,9,1
-12.159444808959961,7.077278137207031,0,1
2.143502712249756,-20.046674728393555,14,12
19.866342544555664,2.0823185443878174,12,12
-11.892715454101562,15.62691593170166,1,10
18.388818740844727,20.76316261291504,12,0
0.3687494695186615,-16.032819747924805,9,0
7.726320743560791,21.39177131652832,4,18
15.513757705688477,15.326342582702637,12,13
7.039714336395264,-2.3263180255889893,17,14
-11.029343605041504,10.776790618896484,0,5
18.97591781616211,17.553621292114258,13,1
-9.901338577270508,-20.666025161743164,17,0
-1.7129002809524536,-1.2314646244049072,3,14
19.087203979492188,10.127593994140625,19,12
-1.093170166015625,-29.650245666503906,15,12
-2.7550930976867676,-12.108377456665039,16,0
23.86244010925293,13.390366554260254,12,12
-21.51368522644043,5.537815570831299,1,1
-22.22889518737793,2.429487943649292,12,0
-13.468896865844727,8.797612190246582,13,0
6.650124549865723,2.969757318496704,8,12
-9.73836612701416,2.620835542678833,3,0
7.231393814086914,-3.5850670337677,12,12
26.05586814880371,9.603995323181152,1,1
20.3363094329834,10.016825675964355,2,12
-3.453493595123291,18.077695846557617,16,0
-9.553072929382324,16.89183235168457,1,3
-13.559805870056152,18.242565155029297,7,3
-0.8609609603881836,-29.182785034179688,12,12
-9.474504470825195,-1.794500470161438,12,0
9.196075439453125,23.930522918701172,10,1
-13.908520698547363,-13.373404502868652,12,0
-4.388807773590088,-27.752424240112305,13,12
-8.009815216064453,-4.813076972961426,0,0
-19.387256622314453,-18.831918716430664,3,12
1.4532970190048218,-14.072748184204102,7,12
19.72266960144043,11.245307922363281,4,12
-19.129146575927734,5.583003997802734,19,14
7.89906644821167,12.298386573791504,18,18
-5.064793586730957,-10.502025604248047,16,0
20.355255126953125,23.484352111816406,14,0
21.776451110839844,13.589998245239258,2,12
-15.439778327941895,4.705974102020264,3,0
-11.847457885742188,11.25263500213623,12,0
-12.322208404541016,2.594940423965454,3,16
8.093121528625488,-11.536887168884277,14,13
2.3967771530151367,25.98539161682129,11,2
12.117876052856445,-14.846373558044434,2,12
19.583858489990234,20.283933639526367,11,12
-9.387377738952637,3.922736883163452,0,1
-1.1304398775100708,2.941131353378296,13,1
-11.749981880187988,-11.540502548217773,0,0
1.2813923358917236,17.18627166748047,12,3
4.428553104400635,26.094341278076172,1,2
0.3539385199546814,9.815228462219238,16,0
5.864365577697754,0.7917143702507019,12,14
