tsne_x,tsne_y,y_true,y_pred
6.222822189331055,-9.160263061523438,14,14
3.2942872047424316,0.2264690399169922,12,12
-14.622495651245117,-3.749835968017578,4,0
-12.553640365600586,5.764822006225586,13,10
-13.075384140014648,5.3317389488220215,10,10
-0.7070586681365967,18.304973602294922,1,1
-8.887349128723145,3.165764331817627,17,17
15.954597473144531,-1.5453824996948242,11,11
-15.593704223632812,-6.227022171020508,0,0
-15.172779083251953,-5.29394006729126,0,0
4.793053150177002,-0.6158029437065125,12,12
-12.876059532165527,5.442073345184326,10,10
11.276700019836426,23.415170669555664,3,3
10.991084098815918,23.745363235473633,3,3
-1.7002934217453003,-2.3786022663116455,15,15
22.193925857543945,11.34488582611084,2,2
7.782419681549072,-7.396124839782715,6,16
-11.531414031982422,-10.932684898376465,0,4
15.116881370544434,0.6535290479660034,11,11
-9.021921157836914,5.494168758392334,17,12
8.676942825317383,-4.9619646072387695,14,16
21.80763816833496,10.55988597869873,2,2
-13.887103080749512,-7.775359630584717,0,0
1.6888020038604736,-9.190515518188477,13,13
10.694304466247559,22.81015396118164,3,3
-13.75593090057373,-13.635108947753906,4,6
-12.007993698120117,-8.581507682800293,0,0
21.87665557861328,10.543620109558105,2,2
0.7502184510231018,-12.501921653747559,0,13
-8.742616653442383,3.5039432048797607,17,17
-6.412722110748291,-6.018800735473633,8,8
6.849536895751953,-9.752669334411621,14,14
4.017080783843994,-0.25117480754852295,12,12
2.4466800689697266,-0.25939518213272095,0,12
-15.512545585632324,-7.942255973815918,0,0
2.310774803161621,-5.341764450073242,12,12
-14.31632137298584,3.8337600231170654,9,10
-14.56369400024414,-4.424050331115723,9,0
2.1537890434265137,-11.511391639709473,13,13
-3.2656872272491455,-1.0813865661621094,15,15
-2.9503798484802246,-2.421140193939209,15,15
10.757916450500488,23.876920700073242,3,3
-11.407794952392578,-14.088932991027832,6,4
-1.615358591079712,18.96697998046875,1,1
-1.8612825870513916,-1.5761913061141968,15,15
-6.164262771606445,-6.163969039916992,8,8
2.6568050384521484,-11.207338333129883,14,13
15.748117446899414,-1.3833580017089844,11,11
-11.518071174621582,-11.545086860656738,4,4
4.685187816619873,-1.2629451751708984,12,12
-16.8707275390625,-9.5391845703125,1,12
22.556028366088867,9.943070411682129,2,2
4.092453956604004,0.8544672727584839,1,12
9.786502838134766,23.266616821289062,3,3
-12.534395217895508,0.969138503074646,9,9
6.813864231109619,-8.871654510498047,14,14
6.784056186676025,-8.962630271911621,14,14
1.784621000289917,-1.19203519821167,12,12
1.2190340757369995,19.45059585571289,3,1
10.528799057006836,23.512561798095703,3,3
22.552648544311523,11.154574394226074,2,2
-10.995884895324707,-11.182079315185547,4,4
-9.149797439575195,-12.860011100769043,0,4
-1.7035598754882812,17.257789611816406,1,1
13.86737060546875,3.270592212677002,18,18
-12.69730281829834,6.052099704742432,10,10
-17.951656341552734,-7.220785140991211,12,0
-2.6374669075012207,-1.4389469623565674,15,15
22.175195693969727,11.921770095825195,2,2
0.35295578837394714,-13.39363956451416,13,13
1.0502654314041138,-10.43553638458252,8,13
-3.5604264736175537,-1.263742208480835,15,15
-0.636698305606842,-10.657654762268066,14,13
-12.801070213317871,5.614929676055908,10,10
-18.128276824951172,-7.973329067230225,16,0
4.829483509063721,-9.241219520568848,14,14
9.657394409179688,-4.750041961669922,16,16
13.460630416870117,3.227321147918701,18,18
-13.326425552368164,4.028435707092285,10,10
-1.3558977842330933,19.36918067932129,1,1
-8.794198036193848,-13.958078384399414,4,4
15.721156120300293,-1.9885060787200928,11,11
1.25115966796875,-12.056356430053711,13,13
-13.542040824890137,1.6775760650634766,10,9
-8.483232498168945,-11.637845039367676,8,8
-10.411447525024414,-12.589526176452637,4,4
14.294914245605469,2.124880790710449,18,18
7.070902347564697,-8.104015350341797,16,14
-13.31669807434082,4.669978618621826,10,10
-15.667585372924805,-4.927032947540283,2,0
-13.1707181930542,-6.388528823852539,0,0
21.389192581176758,10.51749038696289,2,2
-3.713351011276245,19.202129364013672,0,1
-15.758158683776855,-8.603248596191406,0,0
13.861348152160645,3.1663053035736084,18,18
-7.971278667449951,14.146641731262207,5,5
10.132393836975098,23.61909294128418,3,3
-8.404768943786621,14.313285827636719,5,5
5.03270149230957,-10.332572937011719,12,16
-15.03971004486084,-6.4146952629089355,0,0
15.969453811645508,-1.843671441078186,11,11
-16.56523895263672,-7.2389655113220215,0,0
16.34322166442871,-1.4154436588287354,11,11
22.359172821044922,10.74841594696045,2,2
-14.46359920501709,-6.2022833824157715,0,0
-4.254905700683594,-1.0133583545684814,9,15
-9.87366008758545,-12.946577072143555,0,4
6.920924186706543,-9.352448463439941,14,14
3.744971990585327,1.0997145175933838,12,12
-2.662931203842163,18.059711456298828,1,1
6.264415740966797,0.5664895176887512,12,12
-3.6921989917755127,-1.0740777254104614,9,15
-9.691349983215332,-14.45820426940918,4,4
4.462007999420166,-2.2123377323150635,12,12
-12.0809326171875,1.426382303237915,17,9
-2.520484685897827,-13.155744552612305,0,4
2.633803367614746,-11.24539852142334,13,13
-8.358931541442871,3.740368366241455,17,17
10.320566177368164,22.893136978149414,3,3
9.979735374450684,-8.146687507629395,19,19
0.88458251953125,15.22653579711914,15,1
9.97472858428955,-4.580011367797852,16,16
4.788275718688965,1.9640882015228271,12,12
-1.4107416868209839,17.991653442382812,1,1
-0.9153523445129395,-1.2701767683029175,12,12
0.23414745926856995,-11.995654106140137,13,13
-3.749889373779297,-2.390528678894043,8,15
11.223004341125488,21.63654899597168,3,3
3.4331986904144287,-0.49546754360198975,12,12
-0.7554877400398254,17.88394546508789,1,1
23.140539169311523,10.773064613342285,2,2
5.30661153793335,0.1804814487695694,16,12
-1.5209236145019531,16.41916847229004,1,1
-2.4533426761627197,14.15489673614502,7,8
-9.681751251220703,-12.651156425476074,12,4
-2.047389268875122,-2.97163724899292,12,15
-14.271191596984863,1.9154850244522095,10,10
-13.930709838867188,6.468822956085205,12,10
1.3518800735473633,-12.350384712219238,13,13
-13.416887283325195,-7.839353084564209,0,0
9.918750762939453,22.842525482177734,3,3
-8.24038314819336,-4.956977844238281,7,7
7.236478805541992,-1.4110357761383057,4,12
11.940099716186523,-7.223169326782227,19,19
7.309146404266357,2.1215884685516357,18,12
9.557740211486816,-4.443623065948486,16,16
6.311661243438721,-9.160683631896973,14,14
23.223512649536133,11.083390235900879,2,2
10.200432777404785,22.59539794921875,3,3
13.833784103393555,-5.625631809234619,12,8
10.66191577911377,22.740278244018555,3,3
6.533212661743164,-8.659455299377441,14,14
12.966614723205566,-6.563316822052002,11,19
21.85317611694336,10.01880931854248,2,2
16.417926788330078,-0.8414876461029053,11,11
-10.856593132019043,-12.587906837463379,0,4
1.5892282724380493,-8.95740795135498,13,13
-12.953276634216309,-9.242405891418457,0,0
-16.819385528564453,-7.036901950836182,12,0
-1.0052151679992676,18.736682891845703,1,1
9.027360916137695,-4.862442493438721,16,16
0.9535418748855591,-2.707763910293579,12,12
-3.0804479122161865,-0.8678439855575562,15,15
-7.808226108551025,14.248438835144043,5,5
2.4193625450134277,0.41834133863449097,6,12
-0.9169492721557617,-1.0252083539962769,15,12
-13.076444625854492,1.1216444969177246,0,9
-2.153779983520508,11.437100410461426,7,7
-13.234878540039062,5.175238132476807,10,10
11.172569274902344,23.002660751342773,3,3
