tsne_x,tsne_y,y_true,y_pred
-5.263663291931152,3.3379530906677246,14,14
10.61806583404541,-1.455466866493225,12,12
-2.0293006896972656,-4.940340995788574,4,0
-19.221668243408203,0.3894246816635132,13,0
7.333054065704346,10.019478797912598,10,0
15.219063758850098,-9.172579765319824,1,0
5.632152080535889,-27.228282928466797,17,11
7.412430763244629,-20.506616592407227,11,3
-9.348406791687012,24.815616607666016,0,5
11.1896333694458,9.206443786621094,0,17
-5.729182720184326,15.481744766235352,12,2
8.94076156616211,16.669588088989258,10,10
-17.55901336669922,17.854127883911133,3,1
-20.3426513671875,17.509471893310547,3,3
-19.841976165771484,-15.900774002075195,15,0
-4.781524658203125,23.42201805114746,2,2
-25.92431640625,2.4629764556884766,6,11
6.172139644622803,-16.428022384643555,0,17
-16.775270462036133,24.708723068237305,11,18
-9.53426456451416,-0.6380889415740967,17,13
-6.9154205322265625,4.160456657409668,14,14
16.875961303710938,3.4869024753570557,2,12
9.171018600463867,7.766757965087891,0,0
-13.89477252960205,-7.403731346130371,13,12
5.935927867889404,12.679997444152832,3,0
-7.52755069732666,-10.972648620605469,4,12
-12.223590850830078,17.068506240844727,0,3
9.373018264770508,-1.898267388343811,2,12
-11.432995796203613,-8.039594650268555,0,13
-18.725894927978516,24.973705291748047,17,18
11.740015029907227,-10.297088623046875,8,0
-0.2581315338611603,14.218486785888672,14,1
12.456653594970703,-0.6789336204528809,12,12
4.44843864440918,-0.09138420969247818,0,12
14.237883567810059,-3.892317295074463,0,12
-15.621172904968262,-19.911813735961914,12,0
12.925591468811035,16.49565887451172,9,14
4.177691459655762,-4.676084041595459,9,12
5.2952880859375,19.906251907348633,13,10
12.451698303222656,-5.604579448699951,15,15
22.077619552612305,4.8695573806762695,15,12
-2.958757162094116,-1.0852299928665161,3,0
18.562685012817383,15.368557929992676,6,11
-6.2707977294921875,24.113113403320312,1,2
14.46093463897705,-0.29687732458114624,15,12
20.530588150024414,3.800471305847168,8,0
2.7638165950775146,-3.179919481277466,14,0
27.040414810180664,4.727516174316406,11,15
-15.424101829528809,-2.218378782272339,4,4
10.277192115783691,-6.735103130340576,12,14
-0.6371896266937256,11.139437675476074,1,0
-18.92006492614746,-13.150138854980469,2,0
-21.54363250732422,-1.541088342666626,1,0
-7.519531726837158,17.111114501953125,3,2
14.221880912780762,12.27735424041748,9,9
-15.475522994995117,-3.5183510780334473,14,4
19.92949104309082,-7.936933517456055,14,13
21.394309997558594,3.1775269508361816,12,15
-10.824812889099121,-16.91693878173828,3,12
-12.862010955810547,18.386077880859375,3,3
-5.221304893493652,21.853900909423828,2,2
8.307881355285645,3.6595561504364014,4,12
-16.27676773071289,10.018521308898926,0,0
-13.333373069763184,1.1432949304580688,1,1
7.130720615386963,-28.208261489868164,18,16
-8.001908302307129,2.639932870864868,10,13
24.056474685668945,0.31734564900398254,12,12
19.844951629638672,-0.5902402400970459,15,1
-3.152825355529785,20.432416915893555,2,2
-5.229357719421387,-18.3561954498291,13,0
-17.151962280273438,-4.642712116241455,8,4
19.193485260009766,11.150150299072266,15,10
-6.565060138702393,7.4207963943481445,14,10
3.459376573562622,-18.91704559326172,10,16
24.79107666015625,-5.489630699157715,16,12
7.127213478088379,-1.6659531593322754,14,12
4.108002185821533,-8.194061279296875,16,0
17.766983032226562,-16.075777053833008,18,1
14.5560302734375,3.343705177307129,10,0
-12.783021926879883,-11.205667495727539,1,12
-5.005043983459473,-9.125083923339844,4,19
6.543438911437988,-27.915002822875977,11,16
4.519412994384766,-9.687263488769531,13,0
1.9919116497039795,6.519672393798828,10,0
11.55471420288086,2.71956205368042,8,12
6.928127288818359,-3.659860372543335,4,12
15.473578453063965,3.4158644676208496,18,12
-13.416370391845703,-14.20348072052002,16,15
14.482029914855957,11.407122611999512,10,9
2.9439444541931152,-9.49491024017334,2,0
15.007259368896484,-13.543794631958008,0,8
-11.727434158325195,-6.615943908691406,2,4
0.3703804016113281,-12.795745849609375,0,16
9.334163665771484,-15.42347240447998,0,14
-20.653789520263672,24.15325927734375,18,18
15.202445030212402,-20.039098739624023,5,3
-14.156801223754883,23.67501449584961,3,18
-7.015622138977051,22.41156768798828,5,2
-4.674105167388916,4.236462593078613,12,14
-15.498184204101562,17.587249755859375,0,3
-6.582119941711426,5.904863357543945,11,13
-0.38921383023262024,3.258622884750366,0,0
-18.09732437133789,23.327659606933594,11,18
-5.293038845062256,17.14322853088379,2,0
-18.580904006958008,-8.975006103515625,0,1
-15.058886528015137,2.973513126373291,9,1
-16.05974578857422,-7.0177388191223145,0,1
2.7224161624908447,-15.466781616210938,14,16
9.904728889465332,3.8947601318359375,12,12
-0.24485988914966583,5.490387439727783,1,1
-17.809099197387695,14.210734367370605,12,12
13.049036026000977,9.572920799255371,9,0
-5.189913272857666,-14.94202995300293,4,0
18.384241104125977,-2.435180425643921,12,12
-8.997858047485352,-7.26249361038208,17,13
9.963467597961426,12.797158241271973,0,17
-0.6616470217704773,-17.197790145874023,13,4
-4.809155464172363,-6.616528034210205,17,0
-9.34254264831543,17.43134117126465,3,3
10.652851104736328,-3.539907693862915,19,12
-12.951951026916504,3.433206081390381,15,12
-0.2740820646286011,-23.467714309692383,16,16
7.417349338531494,-19.08209991455078,12,11
13.039265632629395,-3.2733707427978516,1,12
13.958782196044922,-0.6950477957725525,12,12
-12.702269554138184,8.89626693725586,13,12
17.87758445739746,9.506963729858398,8,12
2.638152837753296,-19.66042137145996,3,3
8.693730354309082,-5.12323522567749,12,15
18.582489013671875,4.258456230163574,1,12
-1.100537896156311,22.985132217407227,2,2
0.1913994699716568,21.351747512817383,16,0
-16.220998764038086,-3.8274824619293213,1,4
3.4157910346984863,13.348071098327637,7,0
20.737611770629883,10.835701942443848,12,15
